id2,id,accessPointType,pickupEnabled,lastChange,name,capacityStatus,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,latlong
1762,4573147,ParcelBox,True,"2025-05-04T15:15:06,727",PBOX OST Polanecká (Stračena),Free,49.814245611,18.197351888,PBOX,OST,Polanecká,Stračena,"""49.814245611,18.197351888"",","Polanecká 3, 721 00 Ostrava-Svinov, Czechia","49.814245611,18.197351888"
3386,4574085,ParcelBox,True,"2025-05-02T13:35:34,017",PBOX OST Proskovická (Pivovar),Free,49.762415611,18.204700611,PBOX,OST,Proskovická,Pivovar,"""49.762415611,18.204700611"",","Proskovická 1169/215, 724 00 Ostrava 24, Czechia","49.762415611,18.204700611"
1739,4571835,ParcelBox,True,"2025-05-03T18:35:08,790",PBOX OST Prudká (servis),Free,49.845765,18.211495305,PBOX,OST,Prudká,servis,"""49.845765,18.211495305"",","Prudká 419/13, 725 28 Ostrava-Hošťálkovice, Czechia","49.845765,18.211495305"
90,4476677,ParcelBox,True,"2025-05-04T11:54:08,053",PBOX OST Předškolní (Racek),Free,49.781289194,18.222357805,PBOX,OST,Předškolní,Racek,"""49.781289194,18.222357805"",","Výškovická 142, 700 30 Ostrava-jih, Czechia","49.781289194,18.222357805"
1889,4584521,ParcelBox,True,"2025-04-29T18:16:11,873",PBOX OST Ruská (Padre),Free,49.807290305,18.250180305,PBOX,OST,Ruská,Padre,"""49.807290305,18.250180305"",","Ruská 1230/121, 703 00 Ostrava-Vítkovice, Czechia","49.807290305,18.250180305"
1240,4435204,ParcelBox,True,"2025-05-04T11:53:18,573",PBOX OST Ruská (ZS),Free,49.807783611,18.251771111,PBOX,OST,Ruská,ZS,"""49.807783611,18.251771111"",","Ruská 2887/101, 703 00 Ostrava-Vítkovice, Czechia","49.807783611,18.251771111"
1174,4395713,ParcelBox,True,"2025-05-04T15:53:12,867",PBOX OST Sjízdná (LIDL),Free,49.826146888,18.198848111,PBOX,OST,Sjízdná,LIDL,"""49.826146888,18.198848111"",","Sjízdná 1157/1, 721 00 Ostrava-Svinov, Czechia","49.826146888,18.198848111"
2527,4328206,ParcelBox,True,"2025-05-04T16:32:56,657",PBOX OST Sokolská Tř. (Vod.svět),Free,49.844945611,18.289531111,PBOX,OST,Sokolská Tř.,Vod.svět,"""49.844945611,18.289531111"",","44, Sokolská tř. 2590, 702 00 Moravská Ostrava a Přívoz, Czechia","49.844945611,18.289531111"
263,4507180,ParcelBox,True,"2025-05-04T16:14:30,993",PBOX OST Spojovací (Géčko),Free,49.848585,18.145306111,PBOX,OST,Spojovací,Géčko,"""49.848585,18.145306111"",","Spojovací 396, 725 27 Ostrava-Plesná, Czechia","49.848585,18.145306111"
878,4304400,ParcelBox,True,"2025-05-04T17:32:45,810",PBOX OST Strmá (Ateliér),Free,49.834269194,18.252723888,PBOX,OST,Strmá,Ateliér,"""49.834269194,18.252723888"",","Strmá 2041, 709 00 Ostrava-Mariánské Hory a Hulváky, Czechia","49.834269194,18.252723888"
1212,4419710,ParcelBox,True,"2025-05-04T15:33:15,807",PBOX OST Studentská (VŠB),Free,49.8370875,18.157411388,PBOX,OST,Studentská,VŠB,"""49.8370875,18.157411388"",","Studentská 1770/1, 708 00 Ostrava-Poruba, Czechia","49.8370875,18.157411388"
1523,4566306,ParcelBox,True,"2025-05-02T15:55:11,807",PBOX OST Škrobálkova (Rental),Free,49.806118888,18.303898888,PBOX,OST,Škrobálkova,Rental,"""49.806118888,18.303898888"",","Škrobálkova 235/56, 718 00 Ostrava-Slezská Ostrava, Czechia","49.806118888,18.303898888"
1019,4336751,ParcelBox,True,"2025-05-04T16:12:58,540",PBOX OST Švédská (Budoucno),Free,49.851338305,18.302883611,PBOX,OST,Švédská,Budoucno,"""49.851338305,18.302883611"",","Švédská 749/47, 712 00 Ostrava-Slezská Ostrava, Czechia","49.851338305,18.302883611"
850,4301991,ParcelBox,True,"2025-05-04T15:32:46,207",PBOX OST Tlapákova (Pivnice),Free,49.783081694,18.2599875,PBOX,OST,Tlapákova,Pivnice,"""49.783081694,18.2599875"",","Dr. Martínka 1656/2, 700 30 Ostrava-jih, Czechia","49.783081694,18.2599875"
300,4536723,ParcelBox,True,"2025-05-03T15:34:37,780",PBOX OST U Hrůbků (Masáže),Free,49.807726888,18.231566388,PBOX,OST,U Hrůbků,Masáže,"""49.807726888,18.231566388"",","U Hrůbků 154, 700 30 Ostrava-jih, Czechia","49.807726888,18.231566388"
1511,4566287,ParcelBox,True,"2025-05-02T12:35:43,383",PBOX OST U Nádraží (nádraží),Free,49.801018305,18.264336694,PBOX,OST,U Nádraží,nádraží,"""49.801018305,18.264336694"",","U Nádraží 1155/25, 703 00 Ostrava-Vítkovice, Czechia","49.801018305,18.264336694"
897,4305871,ParcelBox,True,"2025-05-04T16:52:52,333",PBOX OST U Stadiónu (LIDL),Free,49.834289194,18.263816,PBOX,OST,U Stadiónu,LIDL,"""49.834289194,18.263816"",","U Stadiónu 1, 702 00 Moravská Ostrava a Přívoz, Czechia","49.834289194,18.263816"
28,4455107,ParcelBox,True,"2025-05-02T09:29:44,747",PBOX OST U Studia (ubytovna),Free,49.800864194,18.235209694,PBOX,OST,U Studia,ubytovna,"""49.800864194,18.235209694"",","U Studia 67/29, 700 30 Ostrava-jih, Czechia","49.800864194,18.235209694"
851,4301992,ParcelBox,True,"2025-05-04T09:12:45,553",PBOX OST V. Jiříkovského (U Forman),Free,49.773978611,18.253068888,PBOX,OST,V. Jiříkovského,U Forman,"""49.773978611,18.253068888"",","N. Frýda 160/2, 700 30 Ostrava-jih, Czechia","49.773978611,18.253068888"
1725,4571041,ParcelBox,True,"2025-05-02T16:15:21,587",PBOX OST Vančurova (obchod),Free,49.858400805,18.2911875,PBOX,OST,Vančurova,obchod,"""49.858400805,18.2911875"",","Muglinovská 55/91, 712 00 Slezská Ostrava-Muglinov, Czechia","49.858400805,18.2911875"
1102,4361818,ParcelBox,True,"2025-05-04T15:53:05,657",PBOX OST Varenská (Nábytek),Free,49.834621111,18.271617194,PBOX,OST,Varenská,Nábytek,"""49.834621111,18.271617194"",","Stan.záchr.služby, 702 00 Ostrava-Moravská Ostrava a Přívoz, Czechia","49.834621111,18.271617194"
379,4542815,ParcelBox,True,"2025-05-03T15:54:35,197",PBOX OST Vítkovická (ČSAD),Free,49.830923305,18.280469194,PBOX,OST,Vítkovická,ČSAD,"""49.830923305,18.280469194"",","Vítkovická 3083/1, 702 00 Moravská Ostrava a Přívoz, Czechia","49.830923305,18.280469194"
843,4301605,ParcelBox,True,"2025-05-04T12:32:52,060",PBOX OST Výškovická (Alexandr),Free,49.788832194,18.224863888,PBOX,OST,Výškovická,Alexandr,"""49.788832194,18.224863888"",","Výškovická 2614/124, 700 30 Ostrava-jih, Czechia","49.788832194,18.224863888"
299,4536716,ParcelBox,True,"2025-05-03T14:54:38,627",PBOX OST Výškovická (OBI),Free,49.798946888,18.230196694,PBOX,OST,Výškovická,OBI,"""49.798946888,18.230196694"",","Výškovická 3123/46, 700 30 Ostrava-Ostrava-jih, Czechia","49.798946888,18.230196694"
958,4328205,ParcelBox,True,"2025-05-04T14:12:49,550",PBOX OST Za Ještěrkou (Ještěrka),Free,49.797094694,18.358622805,PBOX,OST,Za Ještěrkou,Ještěrka,"""49.797094694,18.358622805"",","Za Ještěrkou 629/1, 717 00 Ostrava-Radvanice a Bartovice, Czechia","49.797094694,18.358622805"
844,4301607,ParcelBox,True,"2025-05-03T19:12:44,230",PBOX OST Závodní (Drogerie),Free,49.79416,18.265447805,PBOX,OST,Závodní,Drogerie,"""49.79416,18.265447805"",","Závodní 1612/43A, 700 30 Ostrava-jih-Hrabůvka, Czechia","49.79416,18.265447805"
1665,4569188,ParcelBox,True,"2025-05-02T16:15:18,630",PBOX OTI Hlavní (Řeznictv),Free,49.916894694,17.869204194,PBOX,OTI,Hlavní,Řeznictv,"""49.916894694,17.869204194"",","443 54, 747 81 Otice, Czechia","49.916894694,17.869204194"
1168,4394177,ParcelBox,True,"2025-05-04T16:13:13,227",PBOX OTV Jáchymovská (TESCO),Free,50.314650805,12.947009194,PBOX,OTV,Jáchymovská,TESCO,"""50.314650805,12.947009194"",","Jáchymovská 1460, 363 01 Ostrov-Ostrov nad Ohří, Czechia","50.314650805,12.947009194"
91,4476848,ParcelBox,True,"2025-05-04T11:14:10,670",PBOX OTV Krušnohorská (večerka),Free,50.304133888,12.946174694,PBOX,OTV,Krušnohorská,večerka,"""50.304133888,12.946174694"",","Krušnohorská 1145, 363 01 Ostrov-Ostrov nad Ohří, Czechia","50.304133888,12.946174694"
1489,4563862,ParcelBox,True,"2025-05-01T17:35:53,203",PBOX OUP Olšany u Prost. (za OÚ),Free,49.537022194,17.1619675,PBOX,OUP,Olšany u Prost.,za OÚ,"""49.537022194,17.1619675"",","Olšany u Prostějova 411, 798 14 Olšany u Prostějova, Czechia","49.537022194,17.1619675"
427,4545727,ParcelBox,True,"2025-05-04T10:34:41,443",PBOX OVE Obchodní zóna (Baumax),Free,50.485303888,13.441459694,PBOX,OVE,Obchodní zóna,Baumax,"""50.485303888,13.441459694"",","Obchodní zóna 253, 431 11 Otvice-Chomutov 4, Czechia","50.485303888,13.441459694"
1075,4353319,ParcelBox,True,"2025-05-04T13:52:58,783",PBOX PAE Husinecká (Terno),Free,49.017991888,13.999908305,PBOX,PAE,Husinecká,Terno,"""49.017991888,13.999908305"",","Husinecká 1190, 383 01 Prachatice, Czechia","49.017991888,13.999908305"
1615,4568007,ParcelBox,True,"2025-05-04T09:14:54,907",PBOX PBA Prostř. Bečva (Pošta),Free,49.435332194,18.253415,PBOX,PBA,Prostř. Bečva,Pošta,"""49.435332194,18.253415"",","Prostřední Bečva 430, 756 56 Prostřední Bečva, Czechia","49.435332194,18.253415"
564,4556330,ParcelBox,True,"2025-05-02T18:55:14,793",PBOX PBM Balbínova (Ulita),Free,49.686598111,14.021582805,PBOX,PBM,Balbínova,Ulita,"""49.686598111,14.021582805"",","Balbínova 713, 261 01 Příbram-Příbram 1, Czechia","49.686598111,14.021582805"
1789,4575239,ParcelBox,True,"2025-05-01T15:35:47,887",PBOX PBM Čs. Armády (TIXE),Free,49.686894388,14.005341888,PBOX,PBM,Čs. Armády,TIXE,"""49.686894388,14.005341888"",","Československé armády 142, 261 01 Příbram-Příbram IV, Czechia","49.686894388,14.005341888"
719,4271647,ParcelBox,True,"2025-05-04T16:52:33,143",PBOX PBM Evropská (KK),Free,49.695935611,14.011923111,PBOX,PBM,Evropská,KK,"""49.695935611,14.011923111"",","Evropská 329, 261 01 Příbram-Příbram 1, Czechia","49.695935611,14.011923111"
1531,4566971,ParcelBox,True,"2025-05-02T17:55:04,847",PBOX PBM Jinecká (Baumax),Free,49.697051111,14.017739194,PBOX,PBM,Jinecká,Baumax,"""49.697051111,14.017739194"",","Jinecká 319, 261 01 Příbram-Příbram I, Czechia","49.697051111,14.017739194"
1146,4391487,ParcelBox,True,"2025-05-04T17:33:07,827",PBOX PBM Milínská (Skalka),Free,49.686379388,14.008849388,PBOX,PBM,Milínská,Skalka,"""49.686379388,14.008849388"",","Milínská 134 Obchodní centrum Skalka Příbram, 261 01 Příbram-Příbram 1, Czechia","49.686379388,14.008849388"
3559,4591089,ParcelBox,True,"2025-05-04T17:35:20,393",PBOX PBM Rožmitálská (Pas oil),Free,49.675411111,13.980724388,PBOX,PBM,Rožmitálská,Pas oil,"""49.675411111,13.980724388"",","Rožmitálská 6, Březové Hory, 261 01 Příbram-Příbram 1, Czechia","49.675411111,13.980724388"
1633,4568235,ParcelBox,True,"2025-04-26T04:38:27,307",PBOX PBR Dvořákova (Fotbal),Free,49.630685305,18.139641694,PBOX,PBR,Dvořákova,Fotbal,"""49.630685305,18.139641694"",","Dvořákova 697, 742 58 Příbor, Czechia","49.630685305,18.139641694"
137,4491782,ParcelBox,True,"2025-05-03T10:34:23,043",PBOX PBR Místecká (Hruška),Free,49.641577194,18.151055611,PBOX,PBR,Místecká,Hruška,"""49.641577194,18.151055611"",","Místecká 1124, 742 58 Příbor, Czechia","49.641577194,18.151055611"
295,4536560,ParcelBox,True,"2025-05-04T16:54:38,133",PBOX PBR Štramberská (TJPříbor),Free,49.635175805,18.140115305,PBOX,PBR,Štramberská,TJPříbor,"""49.635175805,18.140115305"",","Štramberská 1361, 742 58 Příbor, Czechia","49.635175805,18.140115305"
584,4556356,ParcelBox,True,"2025-05-04T17:14:44,520",PBOX PBV Příkopy,Free,49.576357,15.74162,PBOX,PBV,Příkopy,chybi,"""49.576357,15.74162"",","Příkopy 318, 582 22 Přibyslav, Czechia","49.576357,15.74162"
274,4533248,ParcelBox,True,"2025-05-04T15:14:25,763",PBOX PCE Hradecká (MIROS),Free,50.062301388,15.775101111,PBOX,PCE,Hradecká,MIROS,"""50.062301388,15.775101111"",","Průmyslová zona Fáblovka, Hradecká 545, 533 52 Pardubice II, Czechia","50.062301388,15.775101111"
1142,4390841,ParcelBox,True,"2025-05-04T10:33:12,920",PBOX PCE Husova (Štika),Free,50.040600611,15.785671694,PBOX,PCE,Husova,Štika,"""50.040600611,15.785671694"",","Husova 87, 530 03 Pardubice-Pardubice I, Czechia","50.040600611,15.785671694"
15,4453014,ParcelBox,True,"2025-05-03T16:33:56,470",PBOX PCE Jiřího Potůčka (INBEG),Free,50.051607194,15.754184694,PBOX,PCE,Jiřího Potůčka,INBEG,"""50.051607194,15.754184694"",","Jiřího Potůčka 290, 530 09 Pardubice VII, Czechia","50.051607194,15.754184694"
101,4482532,ParcelBox,True,"2025-05-04T11:14:11,620",PBOX PCE kpt. Bartoše (UNIHOBBY),Free,50.036606666,15.753085638,PBOX,PCE,kpt. Bartoše,UNIHOBBY,"""50.036606666,15.753085638"",","Kpt. Bartoše 2777, 530 02 Pardubice I, Czechia","50.036606666,15.753085638"
994,4331765,ParcelBox,True,"2025-05-04T17:32:53,927",PBOX PCE Lidmily Malé (Poliklin),Free,50.041383611,15.806599388,PBOX,PCE,Lidmily Malé,Poliklin,"""50.041383611,15.806599388"",","Lidmily Malé 656, 530 12 Pardubice III, Czechia","50.041383611,15.806599388"
3589,4677750,ParcelBox,True,"2025-05-04T15:15:30,487",PBOX PCE Na Spravedlnost (Autoforu),Free,50.029201694,15.777261694,PBOX,PCE,Na Spravedlnost,Autoforu,"""50.029201694,15.777261694"",","Na Spravedlnosti 2106, 530 02 Pardubice V-Zelené Předměstí, Czechia","50.029201694,15.777261694"
49,4456951,ParcelBox,True,"2025-05-03T17:34:00,203",PBOX PCE Palackého Třída (autobus),Free,50.033873111,15.760000611,PBOX,PCE,Palackého Třída,autobus,"""50.033873111,15.760000611"",","Palackého tř. 2020, 530 02 Pardubice I-Zelené Předměstí, Czechia","50.033873111,15.760000611"
460,4548476,ParcelBox,True,"2025-05-04T14:34:43,143",PBOX PCE Poděbradská (Baumax),Free,50.056866388,15.763800305,PBOX,PCE,Poděbradská,Baumax,"""50.056866388,15.763800305"",","Poděbradská 295 lok.18 unut 8/g84, 530 09 Pardubice-Pardubice VII, Czechia","50.056866388,15.763800305"
918,4310463,ParcelBox,True,"2025-05-04T11:12:49,453",PBOX PCE Pražská (Billa),Free,50.021328111,15.730035805,PBOX,PCE,Pražská,Billa,"""50.021328111,15.730035805"",","Pražská 199, 530 06 Pardubice VI, Czechia","50.021328111,15.730035805"
771,4295353,ParcelBox,True,"2025-05-04T13:12:40,167",PBOX PCE S.K.Neumanna (LIDL),Free,50.022651111,15.780990305,PBOX,PCE,S.K.Neumanna,LIDL,"""50.022651111,15.780990305"",","S. K. Neumanna 2930, 530 02 Pardubice V, Czechia","50.022651111,15.780990305"
61,4471966,ParcelBox,True,"2025-05-04T09:14:01,183",PBOX PCE U Josefa (Potravin),Free,50.050100611,15.770376694,PBOX,PCE,U Josefa,Potravin,"""50.050100611,15.770376694"",","U Josefa 119, 530 09 Pardubice-Cihelna, Czechia","50.050100611,15.770376694"
1063,4352592,ParcelBox,True,"2025-05-04T17:12:58,957",PBOX PCE Závodu Míru (Bytovka),Free,50.038807805,15.766153111,PBOX,PCE,Závodu Míru,Bytovka,"""50.038807805,15.766153111"",","Nábř. Závodu Míru 2712, 530 02 Pardubice I-Zelené Předměstí, Czechia","50.038807805,15.766153111"
1497,4564249,ParcelBox,True,"2025-05-04T16:55:06,443",PBOX PCV Nádražní (Nádražní),Free,49.467936388,15.006283611,PBOX,PCV,Nádražní,Nádražní,"""49.467936388,15.006283611"",","Nádražní 390, 395 01 Pacov, Czechia","49.467936388,15.006283611"
549,4556206,ParcelBox,True,"2025-05-03T19:34:51,907",PBOX PCY Lipárky (Jednota),Free,49.260373888,15.235740805,PBOX,PCY,Lipárky,Jednota,"""49.260373888,15.235740805"",","Lipárky 528, 394 64 Počátky, Czechia","49.260373888,15.235740805"
598,4558670,ParcelBox,True,"2025-05-04T11:34:45,093",PBOX PDI Podlesí (Obec),Free,49.68548,13.982834194,PBOX,PDI,Podlesí,Obec,"""49.68548,13.982834194"",","Podlesí 328, 261 01 Podlesí, Czechia","49.68548,13.982834194"
1709,4570564,ParcelBox,True,"2025-05-04T15:15:02,057",PBOX PDV Šonov (Obec),Free,50.379594194,16.117366888,PBOX,PDV,Šonov,Obec,"""50.379594194,16.117366888"",","170, 549 08 Provodov-Šonov, Czechia","50.379594194,16.117366888"
1488,4563859,ParcelBox,True,"2025-05-03T10:15:00,093",PBOX PEI Ptení (Obec),Free,49.510403305,16.9620075,PBOX,PEI,Ptení,Obec,"""49.510403305,16.9620075"",","Ptení 27, 798 43 Ptení, Czechia","49.510403305,16.9620075"
336,4539955,ParcelBox,True,"2025-05-04T13:54:24,947",PBOX PER Hlavní (Pošta),Free,50.3813675,13.109698611,PBOX,PER,Hlavní,Pošta,"""50.3813675,13.109698611"",","Hlavní 49, 431 63 Perštejn, Czechia","50.3813675,13.109698611"
1718,4570807,ParcelBox,True,"2025-05-02T16:35:28,287",PBOX PEV Postřelmov (hala),Free,49.908537194,16.913474694,PBOX,PEV,Postřelmov,hala,"""49.908537194,16.913474694"",","Komenského 260, 789 69 Postřelmov, Czechia","49.908537194,16.913474694"
808,4298901,ParcelBox,True,"2025-05-03T10:52:40,867",PBOX PEY Třída 5.května (Hangár),Free,50.084807194,15.026318888,PBOX,PEY,Třída 5.května,Hangár,"""50.084807194,15.026318888"",","Tř. 5. května 708, 289 11 Pečky, Czechia","50.084807194,15.026318888"
1433,4561013,ParcelBox,True,"2025-05-04T16:55:00,207",PBOX PEY V Kaštánkách (Tesco),Free,50.091961694,15.0303125,PBOX,PEY,V Kaštánkách,Tesco,"""50.091961694,15.0303125"",","V Kaštánkách 1141, 289 11 Pečky, Czechia","50.091961694,15.0303125"
1175,4395737,ParcelBox,True,"2025-05-04T17:33:09,730",PBOX PHV Družstevní (COOP),Free,49.426455305,15.215371694,PBOX,PHV,Družstevní,COOP,"""49.426455305,15.215371694"",","Družstevní 1236, 393 01 Pelhřimov, Czechia","49.426455305,15.215371694"
1176,4395738,ParcelBox,True,"2025-05-04T16:13:13,943",PBOX PHV Pražská (COOP),Free,49.435511694,15.215001111,PBOX,PHV,Pražská,COOP,"""49.435511694,15.215001111"",","Pražská 1200, 393 01 Pelhřimov, Czechia","49.435511694,15.215001111"
3560,4591104,ParcelBox,True,"2025-04-30T09:36:58,203",PBOX PHV Průběžná (Retail),Free,49.430198611,15.22681,PBOX,PHV,Průběžná,Retail,"""49.430198611,15.22681"",","Průběžná 2483, 393 01 Pelhřimov, Czechia","49.430198611,15.22681"
611,4559809,ParcelBox,True,"2025-05-04T11:34:45,837",PBOX PHY 5.května (POHL),Free,50.188080805,14.110781388,PBOX,PHY,5.května,POHL,"""50.188080805,14.110781388"",","5. května 343, 273 08 Pchery-Humny, Czechia","50.188080805,14.110781388"
156,4493507,ParcelBox,True,"2025-05-04T14:14:13,583",PBOX PKE Palkovice (Labuť),Free,49.635306888,18.315734194,PBOX,PKE,Palkovice,Labuť,"""49.635306888,18.315734194"",","Palkovice 328, 739 41 Palkovice, Czechia","49.635306888,18.315734194"
1233,4430311,ParcelBox,True,"2025-05-04T17:13:16,710",PBOX PKI Komenského (Potravin),Free,49.352732805,16.402521111,PBOX,PKI,Komenského,Potravin,"""49.352732805,16.402521111"",","Uhrova 1003, 666 02 Předklášteří, Czechia","49.352732805,16.402521111"
1892,4584771,ParcelBox,True,"2025-05-02T14:35:54,670",PBOX PKL Poděbradská (Shell),Free,50.131211694,15.082163611,PBOX,PKL,Poděbradská,Shell,"""50.131211694,15.082163611"",","Poděbradská 4, 290 01 Písková Lhota-Poděbrady 1, Czechia","50.131211694,15.082163611"
1099,4361804,ParcelBox,True,"2025-05-04T09:13:04,217",PBOX PLA Hegerova (LIDL),Free,49.717993805,16.283480611,PBOX,PLA,Hegerova,LIDL,"""49.717993805,16.283480611"",","Hegerova 1207/1207, 572 01 Polička, Czechia","49.717993805,16.283480611"
1196,4404409,ParcelBox,True,"2025-05-04T10:53:13,870",PBOX PLA Starohradská (COOP HB),Free,49.714456111,16.260343305,PBOX,PLA,Starohradská,COOP HB,"""49.714456111,16.260343305"",","Starohradská 359, 572 01 Polička, Czechia","49.714456111,16.260343305"
280,4533999,ParcelBox,True,"2025-05-04T16:54:37,453",PBOX PLE Řetechovská (Městys),Free,49.130182805,17.768682805,PBOX,PLE,Řetechovská,Městys,"""49.130182805,17.768682805"",","Pod Větrníkem 22, 763 26 Pozlovice-Luhačovice, Czechia","49.130182805,17.768682805"
613,4559813,ParcelBox,True,"2025-05-04T15:14:45,337",PBOX PLK Písková Lhota (Obec),Free,50.367072194,14.878094388,PBOX,PLK,Písková Lhota,Obec,"""50.367072194,14.878094388"",","Písková Lhota 103, 294 31 Písková Lhota, Czechia","50.367072194,14.878094388"
3573,4627527,ParcelBox,True,"2025-05-02T11:56:58,877",PBOX PLS 5. května (večerka),Free,50.216333611,12.351486888,PBOX,PLS,5. května,večerka,"""50.216333611,12.351486888"",","Plesná, Šneky, 351 35 Plesná-Plesná u Chebu, Czechia","50.216333611,12.351486888"
369,4541694,ParcelBox,True,"2025-05-04T09:34:28,943",PBOX PLY Jiráskovo nám. (Potravin),Free,50.361999694,13.697980305,PBOX,PLY,Jiráskovo nám.,Potravin,"""50.361999694,13.697980305"",","Jiráskovo nám. 655, 439 42 Postoloprty, Czechia","50.361999694,13.697980305"
874,4304388,ParcelBox,True,"2025-05-04T14:32:47,833",PBOX PLZ Alej Svobody (Laverna),Free,49.767830611,13.364106388,PBOX,PLZ,Alej Svobody,Laverna,"""49.767830611,13.364106388"",","Alej Svobody 770/23, 323 00 Plzeň-Plzeň 1, Czechia","49.767830611,13.364106388"
721,4272161,ParcelBox,True,"2025-05-04T10:52:31,040",PBOX PLZ Americká (Ameside),Free,49.744509388,13.384624388,PBOX,PLZ,Americká,Ameside,"""49.744509388,13.384624388"",","Americká 2186/47, 301 00 Plzeň-Plzeň 3, Czechia","49.744509388,13.384624388"
421,4545536,ParcelBox,True,"2025-05-04T17:14:36,400",PBOX PLZ Borská (Property),Free,49.734212194,13.348406111,PBOX,PLZ,Borská,Property,"""49.734212194,13.348406111"",","Borská 1045/40, 301 00 Plzeň 3-Skvrňany, Czechia","49.734212194,13.348406111"
1049,4340458,ParcelBox,True,"2025-05-04T13:32:57,703",PBOX PLZ Brněnská (OC Brněn),Free,49.761933888,13.355106694,PBOX,PLZ,Brněnská,OC Brněn,"""49.761933888,13.355106694"",","Brněnská 987/31, 323 00 Plzeň 1-Severní Předměstí, Czechia","49.761933888,13.355106694"
